,user_id,number_of_ticks,date_created,chapter,book,numberofentriesofbook,numberofusersofbook,product_manning_id,user_owns_book,source,target,next_user,keep_edge
757,-2123790685,21," ""2019-10-18 10:29:24""", chapter-5,seemann,105,50,300,1,"seemann,  chapter-5","seemann,  chapter-5",-2123790685.0,1.0
758,-2123790685,61," ""2019-10-18 10:29:53""", chapter-5,seemann,105,50,300,1,"seemann,  chapter-5","seemann,  chapter-4",-2123790685.0,1.0
759,-2123790685,1," ""2019-10-18 13:40:46""", chapter-4,seemann,105,50,300,1,"seemann,  chapter-4","seemann,  chapter-4",-2123790685.0,1.0
760,-2123790685,2," ""2019-10-18 13:41:16""", chapter-4,seemann,105,50,300,1,"seemann,  chapter-4","seemann,  chapter-5",-2123790685.0,1.0
762,-2123790114,2," ""2019-10-19 13:18:31""", chapter-12,rhys,1484,151,1141,0,"rhys,  chapter-12","rhys,  chapter-12",-2123790114.0,1.0
763,-2123790114,4," ""2019-10-19 13:19:01""", chapter-12,rhys,1484,151,1141,0,"rhys,  chapter-12","rhys,  chapter-12",-2123790114.0,1.0
766,-2123790114,13," ""2019-10-19 13:19:31""", chapter-12,rhys,1484,151,1141,0,"rhys,  chapter-12","allaire,  chapter-1",-2123790114.0,1.0
777,-2123790114,2," ""2019-10-24 12:07:09""", chapter-1,allaire,556,151,1009,1,"allaire,  chapter-1","allaire,  about-this-book",-2123790114.0,1.0
764,-2123790114,1," ""2019-10-25 12:51:23""", about-this-book,allaire,556,151,1009,0,"allaire,  about-this-book","allaire,  appendix-a",-2123790114.0,1.0
774,-2123790114,1," ""2019-10-25 12:51:42""", appendix-a,allaire,556,151,1009,1,"allaire,  appendix-a","allaire,  appendix-a",-2123790114.0,1.0
775,-2123790114,1," ""2019-10-25 12:52:12""", appendix-a,allaire,556,151,1009,1,"allaire,  appendix-a","allaire,  appendix-a",-2123790114.0,1.0
776,-2123790114,10," ""2019-10-25 12:52:42""", appendix-a,allaire,556,151,1009,1,"allaire,  appendix-a","rhys,  chapter-12",-2123790114.0,1.0
765,-2123790114,1," ""2019-10-27 10:30:22""", chapter-12,rhys,1484,151,1141,0,"rhys,  chapter-12","rhys,  chapter-10",-2123790114.0,1.0
767,-2123790114,1," ""2019-10-27 10:48:52""", chapter-10,rhys,1484,151,1141,0,"rhys,  chapter-10","rhys,  chapter-10",-2123790114.0,1.0
768,-2123790114,1," ""2019-10-27 10:49:22""", chapter-10,rhys,1484,151,1141,0,"rhys,  chapter-10","rhys,  chapter-10",-2123790114.0,1.0
769,-2123790114,1," ""2019-10-27 10:49:52""", chapter-10,rhys,1484,151,1141,0,"rhys,  chapter-10","rhys,  chapter-1",-2123790114.0,1.0
770,-2123790114,1," ""2019-10-27 10:58:13""", chapter-1,rhys,1484,151,1141,0,"rhys,  chapter-1","rhys,  chapter-2",-2123790114.0,1.0
772,-2123790114,2," ""2019-10-27 10:58:27""", chapter-2,rhys,1484,151,1141,0,"rhys,  chapter-2","kabacoff2,  about-this-book",-2123790114.0,1.0
771,-2123790114,1," ""2019-10-27 10:59:25""", about-this-book,kabacoff2,595,123,526,0,"kabacoff2,  about-this-book","allaire,  chapter-2",-2123790114.0,1.0
778,-2123790114,2," ""2019-10-27 23:02:39""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","allaire,  chapter-2",-2123790114.0,1.0
779,-2123790114,2," ""2019-10-28 00:01:57""", chapter-2,allaire,556,151,1009,1,"allaire,  chapter-2","rhys,  chapter-15",-2123790114.0,1.0
780,-2123611524,1," ""2019-11-07 20:13:32""", chapter-1,kabacoff2,595,123,526,1,"kabacoff2,  chapter-1","kabacoff2,  chapter-1",-2123611524.0,1.0
781,-2123611524,1," ""2019-11-07 20:14:51""", chapter-1,kabacoff2,595,123,526,1,"kabacoff2,  chapter-1","kabacoff2,  chapter-1",-2123611524.0,1.0
783,-2123611524,2," ""2019-11-07 20:15:21""", chapter-1,kabacoff2,595,123,526,1,"kabacoff2,  chapter-1","kabacoff2,  chapter-1",-2123611524.0,1.0
784,-2123611524,28," ""2019-11-07 20:15:51""", chapter-1,kabacoff2,595,123,526,1,"kabacoff2,  chapter-1","kabacoff2,  chapter-1",-2123611524.0,1.0
782,-2123611524,2," ""2019-11-07 20:17:51""", chapter-1,kabacoff2,595,123,526,1,"kabacoff2,  chapter-1","kabacoff2,  chapter-1",-2123611524.0,1.0
786,-2123501896,1," ""2019-11-08 22:41:29""", chapter-3,zai,909,249,995,0,"zai,  chapter-3","zai,  chapter-2",-2123501896.0,1.0
787,-2123501896,1," ""2019-11-08 22:42:38""", chapter-2,zai,909,249,995,0,"zai,  chapter-2","zai,  chapter-2",-2123501896.0,1.0
788,-2123501896,1," ""2019-11-08 22:43:06""", chapter-2,zai,909,249,995,0,"zai,  chapter-2","zai,  chapter-2",-2123501896.0,1.0
789,-2123501896,3," ""2019-11-08 22:43:36""", chapter-2,zai,909,249,995,0,"zai,  chapter-2","morales,  welcome",-2123501896.0,1.0
790,-2123501896,8," ""2019-12-11 21:58:00""", welcome,morales,525,212,997,1,"morales,  welcome","morales,  chapter-1",-2123501896.0,1.0
791,-2123501896,12," ""2019-12-13 10:57:05""", chapter-1,morales,525,212,997,1,"morales,  chapter-1","morales,  chapter-1",-2123501896.0,1.0
792,-2123501896,20," ""2019-12-13 11:03:05""", chapter-1,morales,525,212,997,1,"morales,  chapter-1","morales,  chapter-1",-2123501896.0,1.0
793,-2123501896,14," ""2019-12-13 11:13:05""", chapter-1,morales,525,212,997,1,"morales,  chapter-1","morales,  chapter-1",-2123501896.0,1.0
794,-2123501896,11," ""2019-12-13 11:20:05""", chapter-1,morales,525,212,997,1,"morales,  chapter-1","morales,  chapter-1",-2123501896.0,1.0
795,-2123501896,3," ""2019-12-13 11:25:35""", chapter-1,morales,525,212,997,1,"morales,  chapter-1","morales,  chapter-8",-2123501896.0,1.0
796,-2123501896,4," ""2019-12-13 11:37:44""", chapter-8,morales,525,212,997,1,"morales,  chapter-8","morales,  chapter-8",-2123501896.0,1.0
797,-2123501896,11," ""2019-12-13 12:05:34""", chapter-8,morales,525,212,997,1,"morales,  chapter-8","morales,  chapter-8",-2123501896.0,1.0
798,-2123501896,10," ""2019-12-13 12:34:16""", chapter-8,morales,525,212,997,1,"morales,  chapter-8","morales,  chapter-8",-2123501896.0,1.0
799,-2123501896,72," ""2019-12-13 15:30:18""", chapter-8,morales,525,212,997,1,"morales,  chapter-8","morales,  chapter-8",-2123501896.0,1.0
800,-2123501896,1," ""2019-12-13 17:20:49""", chapter-8,morales,525,212,997,1,"morales,  chapter-8","morales,  chapter-9",-2123501896.0,1.0
801,-2123501896,11," ""2019-12-13 17:21:16""", chapter-9,morales,525,212,997,1,"morales,  chapter-9","morales,  chapter-9",-2123501896.0,1.0
802,-2123501896,117," ""2019-12-13 17:29:16""", chapter-9,morales,525,212,997,1,"morales,  chapter-9","morales,  chapter-9",-2123501896.0,1.0
807,-2123027648,5," ""2019-10-23 04:59:22""", chapter-7,lock,1004,186,886,1,"lock,  chapter-7","ponelat,  welcome",-2123027648.0,1.0
805,-2123027648,1," ""2019-10-27 03:53:07""", welcome,ponelat,431,158,1115,1,"ponelat,  welcome","ponelat,  chapter-1",-2123027648.0,1.0
806,-2123027648,2," ""2019-10-29 07:35:04""", chapter-1,ponelat,431,158,1115,1,"ponelat,  chapter-1","lock,  chapter-14",-2123027648.0,1.0
816,-2123027648,26," ""2019-11-05 00:42:08""", chapter-14,lock,1004,186,886,1,"lock,  chapter-14","lock,  chapter-14",-2123027648.0,1.0
808,-2123027648,1," ""2019-11-05 00:50:27""", chapter-14,lock,1004,186,886,1,"lock,  chapter-14","smith3,  chapter-3",-2123027648.0,1.0
809,-2123027648,2," ""2019-11-05 01:00:07""", chapter-3,smith3,971,172,881,1,"smith3,  chapter-3","smith3,  chapter-1",-2123027648.0,1.0
810,-2123027648,18," ""2019-11-10 03:28:57""", chapter-1,smith3,971,172,881,1,"smith3,  chapter-1","smith3,  chapter-1",-2123027648.0,1.0
811,-2123027648,13," ""2019-11-10 03:37:58""", chapter-1,smith3,971,172,881,1,"smith3,  chapter-1","smith3,  chapter-1",-2123027648.0,1.0
813,-2123027648,18," ""2019-11-10 03:44:59""", chapter-1,smith3,971,172,881,1,"smith3,  chapter-1","smith3,  chapter-1",-2123027648.0,1.0
812,-2123027648,1," ""2019-11-10 03:47:29""", chapter-1,smith3,971,172,881,1,"smith3,  chapter-1","smith3,  chapter-1",-2123027648.0,1.0
814,-2123027648,7," ""2019-11-10 03:54:29""", chapter-1,smith3,971,172,881,1,"smith3,  chapter-1","smith3,  chapter-2",-2123027648.0,1.0
820,-2123027648,3," ""2019-11-10 05:25:02""", chapter-2,smith3,971,172,881,1,"smith3,  chapter-2","grant2,  chapter-2",-2123027648.0,1.0
815,-2123027648,12," ""2019-11-18 20:08:56""", chapter-2,grant2,749,145,775,1,"grant2,  chapter-2","lock,  chapter-8",-2123027648.0,1.0
817,-2123027648,1," ""2019-11-21 05:24:44""", chapter-8,lock,1004,186,886,1,"lock,  chapter-8","lock,  chapter-8",-2123027648.0,1.0
819,-2123027648,8," ""2019-11-21 05:25:14""", chapter-8,lock,1004,186,886,1,"lock,  chapter-8","lock,  chapter-8",-2123027648.0,1.0
821,-2122968967,4," ""2019-11-12 15:25:38""", chapter-6,juric2,712,172,926,1,"juric2,  chapter-6","juric2,  chapter-6",-2122968967.0,1.0
824,-2122968967,58," ""2019-11-12 15:27:39""", chapter-6,juric2,712,172,926,1,"juric2,  chapter-6","juric2,  chapter-7",-2122968967.0,1.0
822,-2122968967,1," ""2019-11-18 12:04:54""", chapter-7,juric2,712,172,926,1,"juric2,  chapter-7","juric2,  chapter-7",-2122968967.0,1.0
825,-2122944938,1," ""2019-11-21 18:39:36""", chapter-2,harenslak,601,203,1185,1,"harenslak,  chapter-2","harenslak,  chapter-2",-2122944938.0,1.0
826,-2122944938,1," ""2019-11-21 18:40:06""", chapter-2,harenslak,601,203,1185,1,"harenslak,  chapter-2","harenslak,  chapter-2",-2122944938.0,1.0
827,-2122944938,3," ""2019-11-21 18:40:36""", chapter-2,harenslak,601,203,1185,1,"harenslak,  chapter-2","harenslak,  chapter-2",-2122944938.0,1.0
829,-2122936011,8," ""2019-12-11 20:18:40""", chapter-8,windmill,2205,433,1090,1,"windmill,  chapter-8","windmill,  chapter-8",-2122936011.0,1.0
830,-2122936011,61," ""2019-12-11 20:22:40""", chapter-8,windmill,2205,433,1090,1,"windmill,  chapter-8","windmill,  chapter-8",-2122936011.0,1.0
831,-2122936011,40," ""2019-12-11 21:34:41""", chapter-8,windmill,2205,433,1090,1,"windmill,  chapter-8","windmill,  part-1",-2122936011.0,1.0
832,-2122936011,1," ""2019-12-13 14:55:10""", part-1,windmill,2205,433,1090,1,"windmill,  part-1","windmill,  chapter-2",-2122936011.0,1.0
833,-2122936011,5," ""2019-12-16 07:09:19""", chapter-2,windmill,2205,433,1090,1,"windmill,  chapter-2","windmill,  chapter-2",-2122936011.0,1.0
834,-2122936011,8," ""2019-12-16 07:11:49""", chapter-2,windmill,2205,433,1090,1,"windmill,  chapter-2","windmill,  chapter-2",-2122936011.0,1.0
839,-2122836575,342," ""2019-12-08 22:25:09""", chapter-2,orland,1704,601,983,0,"orland,  chapter-2","orland,  chapter-2",-2122836575.0,1.0
837,-2122836575,4," ""2019-12-08 22:26:40""", chapter-2,orland,1704,601,983,0,"orland,  chapter-2","orland,  chapter-2",-2122836575.0,1.0
838,-2122836575,117," ""2019-12-08 22:27:10""", chapter-2,orland,1704,601,983,0,"orland,  chapter-2","orland,  chapter-2",-2122836575.0,1.0
843,-2122791642,1," ""2019-11-07 12:14:38""", chapter-8,jones9,1275,194,933,1,"jones9,  chapter-8","jones9,  chapter-8",-2122791642.0,1.0
844,-2122791642,1," ""2019-11-07 12:15:08""", chapter-8,jones9,1275,194,933,1,"jones9,  chapter-8","jones9,  chapter-1",-2122791642.0,1.0
845,-2122791642,6," ""2019-11-07 13:21:16""", chapter-1,jones9,1275,194,933,1,"jones9,  chapter-1","jones9,  chapter-2",-2122791642.0,1.0
846,-2122791642,2," ""2019-11-07 14:47:37""", chapter-2,jones9,1275,194,933,1,"jones9,  chapter-2","jones5,  chapter-1",-2122791642.0,1.0
840,-2122791642,1," ""2019-11-07 16:09:18""", chapter-1,jones5,130,39,600,0,"jones5,  chapter-1","jones5,  chapter-1",-2122791642.0,1.0
841,-2122791642,2," ""2019-11-07 16:09:48""", chapter-1,jones5,130,39,600,0,"jones5,  chapter-1","jones5,  chapter-1",-2122791642.0,1.0
847,-2122621285,1," ""2019-10-31 16:24:10""", chapter-3,bhargava,888,440,610,0,"bhargava,  chapter-3","bhargava,  chapter-3",-2122621285.0,1.0
848,-2122621285,23," ""2019-10-31 16:24:40""", chapter-3,bhargava,888,440,610,0,"bhargava,  chapter-3","bhargava,  chapter-4",-2122621285.0,1.0
852,-2121946466,1," ""2019-11-22 20:49:28""", chapter-14,pharrington,265,80,272,0,"pharrington,  chapter-14","pharrington,  chapter-14",-2121946466.0,1.0
854,-2121894948,1," ""2019-12-06 13:35:53""", chapter-7,bragilevsky,645,260,992,0,"bragilevsky,  chapter-7","bragilevsky,  chapter-7",-2121894948.0,1.0
856,-2121894948,12," ""2019-12-06 13:36:22""", chapter-7,bragilevsky,645,260,992,1,"bragilevsky,  chapter-7","osherove4,  welcome",-2121894948.0,1.0
855,-2121894948,1," ""2019-12-10 01:02:17""", welcome,osherove4,215,110,1239,1,"osherove4,  welcome","bragilevsky,  chapter-2",-2121894948.0,1.0
857,-2121894948,1," ""2019-12-10 02:35:11""", chapter-2,bragilevsky,645,260,992,1,"bragilevsky,  chapter-2","bragilevsky,  chapter-2",-2121894948.0,1.0
858,-2121894948,2," ""2019-12-10 02:35:41""", chapter-2,bragilevsky,645,260,992,1,"bragilevsky,  chapter-2","bragilevsky,  chapter-2",-2121894948.0,1.0
859,-2121894948,2," ""2019-12-10 02:36:41""", chapter-2,bragilevsky,645,260,992,1,"bragilevsky,  chapter-2","bragilevsky,  chapter-1",-2121894948.0,1.0
860,-2121894948,1," ""2019-12-13 02:35:46""", chapter-1,bragilevsky,645,260,992,1,"bragilevsky,  chapter-1","bragilevsky,  chapter-1",-2121894948.0,1.0
861,-2121894948,2," ""2019-12-13 02:36:16""", chapter-1,bragilevsky,645,260,992,1,"bragilevsky,  chapter-1","bragilevsky,  chapter-1",-2121894948.0,1.0
865,-2121640951,2," ""2019-10-22 14:06:56""", about-this-book,johnsson,617,260,860,1,"johnsson,  about-this-book","vehent,  chapter-1",-2121640951.0,1.0
863,-2121640951,1," ""2019-11-10 15:04:10""", chapter-1,vehent,242,104,842,0,"vehent,  chapter-1","vehent,  chapter-2",-2121640951.0,1.0
867,-2121098018,7," ""2019-11-29 17:52:53""", a-docker-fundamental,siriwardena,1603,334,1070,0,"siriwardena,  a-docker-fundamental","siriwardena,  a-docker-fundamental",-2121098018.0,1.0
868,-2121098018,3," ""2019-11-29 17:56:23""", a-docker-fundamental,siriwardena,1603,334,1070,0,"siriwardena,  a-docker-fundamental","siriwardena,  a-docker-fundamental",-2121098018.0,1.0
870,-2120727596,2," ""2019-10-30 12:02:09""", chapter-2,psaltis,85,37,616,0,"psaltis,  chapter-2","psaltis,  chapter-2",-2120727596.0,1.0
871,-2120727596,1," ""2019-10-30 12:03:09""", chapter-2,psaltis,85,37,616,0,"psaltis,  chapter-2","foulds2,  chapter-3",-2120727596.0,1.0
872,-2120727596,1," ""2019-10-30 12:08:33""", chapter-3,foulds2,571,224,1249,0,"foulds2,  chapter-3","psaltis,  chapter-9",-2120727596.0,1.0
873,-2120727596,4," ""2019-10-30 12:20:05""", chapter-9,psaltis,85,37,616,0,"psaltis,  chapter-9","psaltis,  chapter-9",-2120727596.0,1.0
875,-2120444609,1," ""2019-10-21 09:14:04""", chapter-2,stoneman,1904,359,1190,0,"stoneman,  chapter-2","stoneman,  chapter-2",-2120444609.0,1.0
876,-2120444609,2," ""2019-10-21 09:14:34""", chapter-2,stoneman,1904,359,1190,0,"stoneman,  chapter-2","pollard,  chapter-8",-2120444609.0,1.0
877,-2120444609,23," ""2019-10-21 09:16:30""", chapter-8,pollard,173,60,939,0,"pollard,  chapter-8","pollard,  chapter-8",-2120444609.0,1.0
880,-2120444609,16," ""2019-10-21 09:47:31""", chapter-8,pollard,173,60,939,1,"pollard,  chapter-8","pollard,  chapter-8",-2120444609.0,1.0
879,-2120444609,1," ""2019-10-21 10:21:00""", chapter-8,pollard,173,60,939,1,"pollard,  chapter-8","youngman,  about-this-book",-2120444609.0,1.0
903,-2119964559,2," ""2019-10-30 20:32:13""", chapter-1,duncan,227,72,908,1,"duncan,  chapter-1","duncan,  chapter-1",-2119964559.0,1.0
904,-2119964559,1," ""2019-10-30 20:33:13""", chapter-1,duncan,227,72,908,1,"duncan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
881,-2119964559,2," ""2019-11-30 19:47:34""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
882,-2119964559,2," ""2019-11-30 19:50:21""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
883,-2119964559,2," ""2019-11-30 19:51:21""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
884,-2119964559,1," ""2019-11-30 19:52:21""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
885,-2119964559,1," ""2019-11-30 19:52:51""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
886,-2119964559,3," ""2019-11-30 19:53:21""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","khan,  chapter-1",-2119964559.0,1.0
887,-2119964559,2," ""2019-11-30 19:55:22""", chapter-1,khan,522,165,568,0,"khan,  chapter-1","valigi,  chapter-1",-2119964559.0,1.0
888,-2119964559,1," ""2019-11-30 20:03:42""", chapter-1,valigi,570,238,1081,0,"valigi,  chapter-1","valigi,  chapter-1",-2119964559.0,1.0
889,-2119964559,7," ""2019-11-30 20:55:22""", chapter-1,valigi,570,238,1081,0,"valigi,  chapter-1","valigi,  chapter-1",-2119964559.0,1.0
890,-2119964559,1," ""2019-11-30 20:58:52""", chapter-1,valigi,570,238,1081,0,"valigi,  chapter-1","valigi,  chapter-1",-2119964559.0,1.0
891,-2119964559,1," ""2019-11-30 20:59:22""", chapter-1,valigi,570,238,1081,0,"valigi,  chapter-1","valigi,  chapter-3",-2119964559.0,1.0
892,-2119964559,1," ""2019-11-30 20:59:53""", chapter-3,valigi,570,238,1081,0,"valigi,  chapter-3","valigi,  chapter-3",-2119964559.0,1.0
895,-2119964559,8," ""2019-11-30 21:00:23""", chapter-3,valigi,570,238,1081,0,"valigi,  chapter-3","lauret,  chapter-1",-2119964559.0,1.0
893,-2119964559,2," ""2019-11-30 21:01:58""", chapter-1,lauret,2604,695,1045,0,"lauret,  chapter-1","lauret,  chapter-1",-2119964559.0,1.0
894,-2119964559,2," ""2019-11-30 21:03:59""", chapter-1,lauret,2604,695,1045,0,"lauret,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
896,-2119964559,16," ""2019-11-30 21:07:55""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
897,-2119964559,6," ""2019-11-30 21:19:32""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
899,-2119964559,16," ""2019-11-30 21:23:33""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
898,-2119964559,1," ""2019-11-30 21:25:02""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
900,-2119964559,7," ""2019-11-30 21:35:33""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
901,-2119964559,1," ""2019-11-30 21:39:03""", chapter-1,elger,385,139,1091,0,"elger,  chapter-1","elger,  chapter-1",-2119964559.0,1.0
905,-2119702867,2," ""2019-11-15 23:14:04""", welcome,samir,295,160,912,0,"samir,  welcome","larocca,  chapter-8",-2119702867.0,1.0
906,-2119702867,1," ""2019-11-15 23:15:03""", chapter-8,larocca,1081,419,1003,0,"larocca,  chapter-8","larocca,  chapter-8",-2119702867.0,1.0
907,-2119702867,1," ""2019-11-15 23:15:33""", chapter-8,larocca,1081,419,1003,0,"larocca,  chapter-8","harenslak,  chapter-2",-2119702867.0,1.0
908,-2119702867,1," ""2019-11-15 23:16:28""", chapter-2,harenslak,601,203,1185,0,"harenslak,  chapter-2","apeltsin,  chapter-7",-2119702867.0,1.0
909,-2119702867,1," ""2019-11-15 23:17:47""", chapter-7,apeltsin,1150,444,1105,0,"apeltsin,  chapter-7","krunic,  chapter-5",-2119702867.0,1.0
910,-2119702867,1," ""2019-11-15 23:19:24""", chapter-5,krunic,521,166,1189,0,"krunic,  chapter-5","larocca,  chapter-2",-2119702867.0,1.0
911,-2119702867,1," ""2019-11-15 23:20:12""", chapter-2,larocca,1081,419,1003,0,"larocca,  chapter-2","ponelat,  chapter-2",-2119702867.0,1.0
912,-2119702867,1," ""2019-11-15 23:21:00""", chapter-2,ponelat,431,158,1115,0,"ponelat,  chapter-2","ponelat,  chapter-2",-2119702867.0,1.0
913,-2119702867,1," ""2019-11-15 23:23:12""", chapter-2,ponelat,431,158,1115,0,"ponelat,  chapter-2","davis4,  chapter-2",-2119702867.0,1.0
914,-2119702867,1," ""2019-11-15 23:24:22""", chapter-2,davis4,1576,524,1214,0,"davis4,  chapter-2","davis4,  chapter-2",-2119702867.0,1.0
915,-2119702867,1," ""2019-11-15 23:24:52""", chapter-2,davis4,1576,524,1214,0,"davis4,  chapter-2","yuen,  chapter-2",-2119702867.0,1.0
916,-2119702867,1," ""2019-12-02 07:51:53""", chapter-2,yuen,946,396,1218,0,"yuen,  chapter-2","hillard,  chapter-2",-2119702867.0,1.0
917,-2119702867,1," ""2019-12-02 07:54:26""", chapter-2,hillard,1971,377,1085,0,"hillard,  chapter-2","posta2,  chapter-2",-2119702867.0,1.0
918,-2119702867,1," ""2019-12-02 07:56:43""", chapter-2,posta2,989,266,1049,0,"posta2,  chapter-2","hillard,  chapter-2",-2119702867.0,1.0
919,-2119702867,2," ""2019-12-08 18:11:56""", chapter-2,hillard,1971,377,1085,1,"hillard,  chapter-2","hillard,  chapter-3",-2119702867.0,1.0
920,-2119702867,1," ""2019-12-08 18:12:59""", chapter-3,hillard,1971,377,1085,1,"hillard,  chapter-3","hillard,  chapter-3",-2119702867.0,1.0
921,-2119702867,1," ""2019-12-08 18:13:29""", chapter-3,hillard,1971,377,1085,1,"hillard,  chapter-3","cdavis,  about-this-book",-2119702867.0,1.0
923,-2119641600,1," ""2019-10-21 05:37:08""", about-the-cover,chollet,3358,898,869,0,"chollet,  about-the-cover","pfeffer,  about-this-book",-2119641600.0,1.0
925,-2119445019,86," ""2019-11-07 08:22:50""", chapter-1,rodger,250,93,734,0,"rodger,  chapter-1","rodger,  chapter-1",-2119445019.0,1.0
926,-2119445019,3," ""2019-11-07 09:25:40""", chapter-1,rodger,250,93,734,0,"rodger,  chapter-1","rodger,  chapter-2",-2119445019.0,1.0
927,-2119445019,1," ""2019-11-07 09:27:58""", chapter-2,rodger,250,93,734,0,"rodger,  chapter-2","rodger,  chapter-2",-2119445019.0,1.0
930,-2119445019,3," ""2019-11-07 09:28:28""", chapter-2,rodger,250,93,734,0,"rodger,  chapter-2","davis4,  chapter-1",-2119445019.0,1.0
